,Name,Gender,Economic Status,Height,Weight,Age,Income
8445,Ofjel,Male,Poor,183.0,68.0,33.0,19160.0
8446,Aqüragim,Female,Rich,181.0,79.0,35.0,20043.0
8447,Ief,Male,Poor,162.0,85.0,37.0,20980.0
8448,Ewerulogo,Female,Middle Class,171.0,67.0,34.0,20620.0
8449,Atisayoy,Female,Rich,178.0,80.0,33.0,18046.0
8450,Ovünur,Male,Poor,166.0,73.0,39.0,19850.0
8451,Ijwod,Male,Middle Class,183.0,80.0,38.0,19042.0
8452,Tenen,Male,Rich,184.0,83.0,31.0,21417.0
8453,Üte,Male,Poor,169.0,78.0,33.0,20079.0
8454,Urügetoh,Male,Rich,168.0,81.0,39.0,20881.0
8455,Ijiaq,Male,Middle Class,175.0,80.0,36.0,21420.0
8456,Posñir,Female,Rich,171.0,89.0,33.0,20644.0
8457,Ebosuzeq,Male,Poor,169.0,66.0,31.0,19044.0
8458,Avtüh,Male,Middle Class,190.0,90.0,38.0,19837.0
8459,Elehozav,Female,Middle Class,164.0,83.0,33.0,20098.0
8460,Uwuv,Female,Rich,182.0,77.0,41.0,18866.0
8461,Ajiqud,Male,Poor,186.0,76.0,33.0,20321.0
8462,Xux,Male,Middle Class,167.0,68.0,38.0,20258.0
8463,Iles,Female,Rich,186.0,90.0,35.0,20885.0
8464,Elit,Female,Poor,186.0,90.0,32.0,20353.0
8465,Üsexis,Male,Poor,172.0,86.0,36.0,18565.0
8466,Ahüg,Female,Poor,169.0,67.0,38.0,20343.0
8467,Eyüm,Female,Middle Class,170.0,79.0,39.0,20687.0
8468,Iyiset,Female,Rich,179.0,88.0,31.0,18713.0
8469,Ulahaj,Male,Middle Class,172.0,68.0,35.0,21133.0
8470,Ahea,Male,Poor,173.0,80.0,42.0,19303.0
8471,Oix,Female,Rich,163.0,70.0,35.0,20871.0
8472,Azam,Male,Poor,163.0,71.0,31.0,21213.0
8473,Awzuwaj,Female,Rich,173.0,88.0,34.0,18029.0
8474,Ümox,Male,Poor,173.0,66.0,40.0,19905.0
8475,Ebi,Female,Poor,171.0,75.0,35.0,19095.0
8476,Uceg,Female,Middle Class,168.0,78.0,35.0,20185.0
8477,Ovüx,Male,Rich,190.0,75.0,32.0,18848.0
8478,Üroap,Male,Poor,176.0,84.0,39.0,19840.0
8479,Coxüp,Female,Middle Class,161.0,85.0,35.0,18879.0
8480,Licig,Female,Rich,183.0,79.0,37.0,20810.0
8481,Yicüñ,Male,Middle Class,176.0,75.0,31.0,18921.0
8482,Üüñt,Male,Poor,181.0,85.0,34.0,19840.0
8483,Sicuz,Female,Poor,188.0,78.0,35.0,18142.0
8484,Iñevuw,Male,Poor,179.0,74.0,39.0,21299.0
8485,Izemun,Male,Middle Class,161.0,71.0,32.0,18680.0
8486,Onoy,Female,Poor,187.0,82.0,35.0,18655.0
8487,Bwaf,Male,Rich,183.0,72.0,33.0,20358.0
8488,Iyuux,Male,Poor,161.0,70.0,31.0,18772.0
8489,Üsox,Female,Middle Class,161.0,70.0,36.0,21068.0
8490,Axzülül,Female,Poor,185.0,71.0,41.0,18994.0
8491,Ümuc,Female,Poor,163.0,85.0,39.0,19090.0
8492,Uvubuzl,Male,Middle Class,178.0,69.0,32.0,20777.0
8493,Elapelet,Female,Middle Class,181.0,76.0,42.0,18044.0
8494,Unecüw,Female,Middle Class,163.0,81.0,38.0,21108.0
8495,Uaw,Male,Poor,186.0,70.0,31.0,19005.0
8496,Ubyuj,Male,Middle Class,173.0,70.0,35.0,18026.0
8497,Üziqamas,Female,Middle Class,186.0,74.0,39.0,20606.0
8498,Iüvuf,Female,Middle Class,167.0,76.0,39.0,21006.0
8499,Osedüvüñ,Female,Rich,180.0,74.0,41.0,18766.0
8500,Uneyowah,Female,Middle Class,180.0,85.0,39.0,19561.0
8501,Üben,Female,Rich,182.0,70.0,42.0,19935.0
8502,Auhuv,Male,Middle Class,165.0,80.0,34.0,20961.0
8503,Exey,Male,Poor,167.0,74.0,42.0,20007.0
8504,Xarugut,Female,Middle Class,176.0,66.0,38.0,18502.0
8505,Efoer,Male,Middle Class,169.0,75.0,32.0,18389.0
8506,Iwas,Male,Poor,172.0,76.0,38.0,21030.0
8507,Amu,Male,Middle Class,182.0,67.0,31.0,19133.0
8508,Opcad,Female,Poor,185.0,78.0,33.0,20419.0
8509,Dirupaf,Female,Rich,187.0,67.0,40.0,20489.0
8510,Afücal,Male,Middle Class,181.0,74.0,36.0,18727.0
8511,Qihuva,Male,Middle Class,161.0,90.0,31.0,20767.0
8512,Ogfiboh,Male,Middle Class,187.0,70.0,33.0,18673.0
8513,Iiyeq,Female,Rich,173.0,67.0,40.0,19860.0
8514,Üüqol,Male,Poor,189.0,88.0,34.0,19346.0
8515,Azmew,Female,Poor,162.0,87.0,33.0,19871.0
8516,Ejojiqüj,Female,Poor,174.0,87.0,39.0,18654.0
8517,Uxuw,Female,Middle Class,167.0,67.0,40.0,20479.0
8518,Ewalirazü,Female,Rich,161.0,78.0,34.0,18917.0
8519,Ojuqij,Male,Poor,173.0,74.0,36.0,20741.0
8520,Abx,Female,Rich,161.0,73.0,41.0,19801.0
8521,Uvuvq,Female,Middle Class,163.0,89.0,37.0,21360.0
8522,Ehüfülo,Female,Poor,188.0,69.0,42.0,18951.0
8523,Any,Female,Rich,164.0,74.0,37.0,19974.0
8524,Ulid,Male,Poor,169.0,87.0,39.0,19230.0
8525,Oudat,Female,Middle Class,181.0,79.0,37.0,18785.0
8526,Oguñüruhun,Female,Rich,185.0,69.0,38.0,18974.0
8527,Üqagiwil,Male,Poor,184.0,72.0,33.0,20339.0
8528,Ohüuqür,Female,Poor,173.0,75.0,38.0,18184.0
8529,Ewü,Male,Poor,170.0,79.0,33.0,19914.0
8530,Üyij,Female,Poor,182.0,82.0,31.0,20668.0
8531,Suneña,Female,Middle Class,165.0,69.0,37.0,19588.0
8532,Opuh,Male,Middle Class,163.0,83.0,31.0,19009.0
8533,Exnl,Female,Poor,176.0,72.0,34.0,19482.0
8534,Uca,Male,Middle Class,174.0,68.0,40.0,21327.0
8535,Asuq,Female,Middle Class,186.0,82.0,33.0,21296.0
8536,Ehañor,Male,Rich,179.0,77.0,33.0,18808.0
8537,Ewidi,Female,Middle Class,190.0,71.0,38.0,19389.0
8538,Ulalid,Male,Rich,188.0,70.0,36.0,18017.0
8539,Ügüax,Male,Middle Class,166.0,90.0,32.0,20770.0
8540,Ofx,Male,Middle Class,164.0,69.0,41.0,19956.0
8541,Svug,Male,Poor,184.0,75.0,39.0,19874.0
8542,Iwifefov,Female,Poor,170.0,83.0,31.0,19715.0
8543,Afigexüg,Female,Middle Class,175.0,84.0,36.0,18660.0
8544,Aper,Female,Poor,162.0,90.0,37.0,19755.0
8545,Iñu,Female,Poor,176.0,69.0,40.0,20125.0
8546,Umzr,Male,Poor,173.0,66.0,38.0,21165.0
8547,Añañolul,Male,Middle Class,186.0,86.0,39.0,19082.0
8548,Iñavom,Female,Middle Class,168.0,71.0,34.0,19226.0
8549,Ucühef,Male,Poor,175.0,76.0,37.0,19759.0
8550,Oqloxj,Male,Rich,175.0,88.0,31.0,20836.0
8551,Añimaab,Female,Middle Class,190.0,83.0,33.0,21002.0
8552,Ümif,Female,Poor,177.0,90.0,34.0,18214.0
8553,Üzer,Male,Poor,163.0,77.0,31.0,19772.0
8554,Üxnicim,Male,Middle Class,190.0,87.0,37.0,18302.0
8555,Ojob,Male,Middle Class,182.0,75.0,42.0,20731.0
8556,Ahihaq,Female,Poor,186.0,71.0,40.0,21491.0
8557,Uwex,Male,Poor,186.0,84.0,39.0,18945.0
8558,Ülül,Male,Poor,187.0,73.0,31.0,20838.0
8559,Evajol,Female,Rich,166.0,73.0,41.0,20682.0
8560,Ezüñ,Female,Middle Class,170.0,80.0,39.0,19426.0
8561,Icepipul,Female,Poor,183.0,73.0,32.0,20725.0
8562,Aza,Female,Rich,169.0,88.0,34.0,19933.0
8563,Ühicoq,Male,Poor,161.0,68.0,39.0,21367.0
8564,Qetüheluy,Female,Middle Class,173.0,82.0,37.0,18681.0
8565,Ipdüq,Male,Poor,188.0,81.0,40.0,18722.0
8566,Udij,Male,Poor,177.0,83.0,33.0,20868.0
8567,Üda,Male,Rich,189.0,68.0,33.0,19660.0
8568,Wiup,Male,Rich,180.0,86.0,34.0,21474.0
8569,Otaduc,Female,Rich,185.0,73.0,38.0,21429.0
8570,Erlit,Male,Middle Class,181.0,79.0,35.0,20357.0
8571,Usjü,Male,Rich,174.0,82.0,42.0,18490.0
8572,Orf,Male,Rich,180.0,77.0,32.0,19154.0
8573,Ulepopih,Male,Rich,162.0,78.0,41.0,20925.0
8574,Üereñoy,Male,Poor,170.0,68.0,34.0,18014.0
8575,Onü,Female,Middle Class,173.0,76.0,39.0,19686.0
8576,Hñücl,Female,Poor,185.0,89.0,37.0,21254.0
8577,Tum,Female,Rich,190.0,75.0,32.0,20845.0
8578,Aref,Female,Middle Class,181.0,78.0,39.0,19403.0
8579,Üobür,Female,Rich,180.0,86.0,33.0,21297.0
8580,Ecime,Male,Middle Class,181.0,71.0,35.0,18421.0
8581,Denüw,Female,Middle Class,166.0,78.0,40.0,18860.0
8582,Alñur,Male,Middle Class,162.0,89.0,37.0,20816.0
8583,Awüpn,Female,Middle Class,177.0,90.0,31.0,20970.0
8584,Uqigfloñ,Female,Rich,190.0,69.0,41.0,20411.0
8585,Atüewp,Male,Rich,181.0,81.0,33.0,20449.0
8586,Oqüneñ,Female,Poor,168.0,66.0,34.0,20285.0
8587,Iopicuw,Male,Poor,183.0,83.0,41.0,20871.0
8588,Sivü,Male,Poor,176.0,81.0,38.0,20723.0
8589,Ümoz,Male,Poor,172.0,72.0,42.0,18639.0
8590,Ohob,Female,Rich,162.0,70.0,37.0,19735.0
8591,Uguv,Male,Poor,185.0,67.0,31.0,18564.0
8592,Ñor,Male,Rich,164.0,81.0,42.0,20941.0
8593,Emo,Male,Poor,183.0,86.0,31.0,20116.0
8594,Emebel,Female,Poor,179.0,72.0,37.0,19427.0
8595,Üqegacar,Male,Rich,168.0,71.0,37.0,19930.0
8596,Aralifa,Female,Rich,182.0,85.0,32.0,19571.0
8597,Odlu,Male,Rich,171.0,75.0,38.0,20615.0
8598,Elul,Female,Middle Class,172.0,89.0,41.0,18056.0
8599,Amagy,Male,Poor,183.0,69.0,40.0,19699.0
8600,Axic,Male,Middle Class,178.0,84.0,36.0,19156.0
8601,Xül,Female,Middle Class,165.0,81.0,41.0,18336.0
8602,Ediwtt,Male,Rich,186.0,90.0,37.0,19053.0
8603,Umasüs,Female,Middle Class,161.0,86.0,42.0,20154.0
8604,Bosisif,Male,Poor,186.0,85.0,40.0,19200.0
8605,Üqul,Male,Rich,176.0,90.0,40.0,20381.0
8606,Omaweñaqol,Female,Rich,170.0,72.0,33.0,20465.0
8607,Iwuwbaxox,Female,Rich,168.0,89.0,35.0,19476.0
8608,Hex,Male,Middle Class,187.0,86.0,36.0,19201.0
8609,Uas,Female,Poor,166.0,79.0,42.0,18312.0
8610,Utpañ,Male,Middle Class,185.0,75.0,31.0,20991.0
8611,Ühiw,Male,Poor,163.0,74.0,32.0,20168.0
8612,Otbuw,Female,Middle Class,183.0,74.0,39.0,18441.0
8613,Bpüt,Male,Poor,172.0,78.0,33.0,19608.0
8614,Ewocot,Male,Poor,174.0,88.0,38.0,20950.0
8615,Umüjilüq,Male,Rich,183.0,87.0,36.0,18108.0
8616,Awafas,Male,Rich,166.0,90.0,33.0,19896.0
8617,Tübisab,Female,Rich,172.0,80.0,40.0,18286.0
8618,Üwagelüf,Male,Poor,165.0,72.0,31.0,19396.0
8619,Lafümebuw,Female,Poor,167.0,85.0,34.0,20728.0
8620,Qicuyan,Female,Rich,181.0,67.0,36.0,19854.0
8621,Ümsiw,Male,Poor,165.0,89.0,40.0,19506.0
8622,Üja,Male,Poor,189.0,68.0,31.0,19679.0
8623,Iqeoq,Male,Rich,173.0,89.0,40.0,19625.0
8624,Eahah,Female,Poor,166.0,78.0,37.0,20838.0
8625,Nüyibad,Female,Middle Class,187.0,81.0,39.0,18191.0
8626,Ijamam,Female,Poor,188.0,69.0,41.0,19235.0
8627,Beb,Female,Rich,183.0,72.0,33.0,20915.0
8628,Üñobed,Female,Middle Class,166.0,68.0,41.0,20218.0
8629,Ulihosud,Male,Poor,163.0,83.0,32.0,20996.0
8630,Apüq,Male,Rich,181.0,83.0,41.0,19799.0
8631,Apib,Female,Middle Class,168.0,72.0,36.0,20944.0
8632,Alücüwüg,Male,Poor,183.0,66.0,31.0,19771.0
8633,Abübei,Male,Middle Class,171.0,74.0,38.0,19546.0
8634,Ahasoq,Female,Rich,189.0,79.0,39.0,18772.0
8635,Ebg,Female,Middle Class,189.0,89.0,36.0,19972.0
8636,Afebütm,Female,Poor,170.0,70.0,36.0,21500.0
8637,Aciñ,Male,Rich,168.0,87.0,40.0,18750.0
8638,Üqax,Male,Rich,165.0,79.0,31.0,20041.0
8639,Etoyov,Female,Middle Class,176.0,79.0,39.0,20975.0
8640,Zübj,Female,Poor,167.0,82.0,33.0,20139.0
8641,Ütey,Female,Rich,172.0,84.0,42.0,19342.0
8642,Elitüy,Female,Rich,165.0,87.0,38.0,18332.0
8643,Üwüyicig,Male,Rich,183.0,84.0,34.0,18757.0
8644,Üfoh,Male,Rich,189.0,84.0,42.0,18770.0
8645,Uyühah,Female,Rich,186.0,78.0,32.0,18864.0
8646,Opeav,Male,Middle Class,164.0,82.0,40.0,19366.0
8647,Ituxixod,Female,Middle Class,187.0,76.0,33.0,18938.0
8648,Udiñitw,Male,Rich,169.0,77.0,35.0,18827.0
8649,Euyua,Female,Middle Class,173.0,73.0,40.0,21432.0
8650,Upücun,Female,Middle Class,187.0,82.0,38.0,20352.0
8651,Arüozs,Female,Poor,162.0,84.0,40.0,19665.0
8652,Iwujg,Male,Poor,189.0,90.0,31.0,19945.0
8653,Umawbaz,Male,Middle Class,181.0,71.0,31.0,21395.0
8654,Cohat,Female,Middle Class,190.0,78.0,34.0,18626.0
8655,Hqoñü,Female,Middle Class,187.0,83.0,31.0,21067.0
8656,Ildy,Female,Poor,175.0,89.0,40.0,19329.0
8657,Radidül,Male,Poor,174.0,76.0,39.0,21222.0
8658,Ucazawig,Male,Middle Class,177.0,86.0,32.0,18406.0
8659,Ücüis,Female,Rich,168.0,70.0,42.0,21272.0
8660,Elaexüvaw,Female,Middle Class,171.0,84.0,38.0,20321.0
8661,Civolol,Male,Rich,169.0,71.0,33.0,18905.0
8662,Üüüage,Female,Rich,173.0,69.0,42.0,19547.0
8663,Asüc,Male,Poor,170.0,79.0,32.0,18576.0
8664,Erec,Female,Poor,162.0,81.0,34.0,19621.0
8665,Uliñete,Female,Rich,162.0,75.0,41.0,18927.0
8666,Jido,Female,Middle Class,175.0,69.0,40.0,18159.0
8667,Azeh,Male,Poor,173.0,87.0,40.0,18846.0
8668,Abivul,Female,Poor,174.0,78.0,41.0,19234.0
8669,Eixüf,Male,Poor,168.0,68.0,37.0,18459.0
8670,Uhoq,Female,Middle Class,173.0,69.0,41.0,18900.0
8671,Iloocow,Female,Rich,177.0,85.0,35.0,21285.0
8672,Üfohcüb,Female,Rich,181.0,76.0,40.0,18748.0
8673,Añapov,Female,Rich,179.0,81.0,35.0,20617.0
8674,Xgaf,Female,Rich,170.0,86.0,37.0,19678.0
8675,Müh,Male,Poor,164.0,70.0,32.0,21487.0
8676,Evuñ,Male,Middle Class,176.0,70.0,36.0,18071.0
8677,Utorut,Female,Middle Class,172.0,88.0,33.0,19800.0
8678,Iaw,Female,Rich,167.0,77.0,37.0,20016.0
8679,Uwl,Male,Middle Class,176.0,87.0,41.0,20167.0
8680,Aoñ,Male,Rich,175.0,66.0,42.0,18569.0
8681,Huseqod,Female,Middle Class,179.0,68.0,36.0,21410.0
8682,Ocoqocem,Female,Middle Class,183.0,71.0,35.0,19237.0
8683,Üqalüd,Male,Rich,179.0,86.0,36.0,21005.0
8684,Gxüf,Male,Poor,190.0,78.0,33.0,19590.0
8685,Adüwatoz,Female,Poor,170.0,82.0,32.0,20019.0
8686,Nejotüs,Male,Poor,174.0,86.0,42.0,18521.0
8687,Oovimay,Male,Rich,187.0,67.0,33.0,19994.0
8688,Ujio,Female,Middle Class,170.0,72.0,38.0,18225.0
8689,Umüy,Male,Middle Class,165.0,66.0,31.0,20876.0
8690,Upaq,Female,Poor,162.0,67.0,38.0,20587.0
8691,Otebov,Female,Rich,177.0,69.0,34.0,18189.0
8692,Ehijezilup,Male,Rich,168.0,74.0,36.0,19629.0
8693,Uleduy,Female,Poor,161.0,90.0,39.0,18509.0
8694,Oqudod,Female,Rich,178.0,90.0,42.0,19443.0
8695,Enazel,Male,Rich,173.0,69.0,32.0,18404.0
8696,Ütofut,Female,Middle Class,169.0,84.0,39.0,19416.0
8697,Epuüq,Male,Poor,179.0,66.0,41.0,21418.0
8698,Epüpaz,Male,Poor,184.0,74.0,34.0,21189.0
8699,Ücinuy,Male,Poor,171.0,76.0,40.0,18810.0
8700,Epasaw,Male,Rich,171.0,76.0,39.0,20376.0
8701,Cef,Female,Poor,167.0,78.0,37.0,20484.0
8702,Üsex,Male,Rich,181.0,87.0,36.0,19306.0
8703,Aar,Male,Poor,165.0,86.0,33.0,21394.0
8704,Añenh,Male,Rich,167.0,82.0,41.0,20582.0
8705,Eüqüj,Female,Middle Class,175.0,74.0,39.0,20976.0
8706,Üñeri,Female,Middle Class,170.0,66.0,32.0,19523.0
8707,Eonez,Female,Middle Class,186.0,66.0,33.0,20186.0
8708,Ozauun,Male,Poor,163.0,79.0,41.0,19390.0
8709,Entaqür,Male,Rich,163.0,82.0,35.0,19471.0
8710,Utiñus,Female,Middle Class,162.0,75.0,33.0,18223.0
8711,Atuy,Female,Poor,171.0,88.0,32.0,18536.0
8712,Fomelj,Female,Rich,176.0,67.0,38.0,20214.0
8713,Esüvad,Male,Poor,167.0,78.0,35.0,19045.0
8714,Ayañoh,Male,Middle Class,170.0,85.0,39.0,21048.0
8715,Iyulüg,Male,Poor,170.0,83.0,32.0,21007.0
8716,Uid,Male,Poor,165.0,79.0,35.0,20891.0
8717,Elauun,Female,Poor,190.0,86.0,39.0,21107.0
8718,Onuc,Female,Middle Class,181.0,90.0,39.0,18384.0
8719,Oqü,Female,Rich,170.0,73.0,33.0,20659.0
8720,Exiqew,Female,Middle Class,175.0,75.0,34.0,20651.0
8721,Ünip,Male,Middle Class,163.0,90.0,37.0,18862.0
8722,Oraluciv,Male,Poor,164.0,79.0,39.0,18254.0
8723,Olonfaib,Female,Middle Class,170.0,68.0,36.0,18239.0
8724,Epa,Female,Rich,162.0,81.0,41.0,21330.0
8725,Ewetuj,Female,Rich,177.0,84.0,32.0,19741.0
8726,Eaxeyus,Male,Rich,182.0,72.0,32.0,18522.0
8727,Ewahic,Female,Rich,174.0,83.0,34.0,19158.0
8728,Iyuh,Male,Rich,169.0,72.0,31.0,21151.0
8729,Aol,Male,Poor,180.0,69.0,34.0,21128.0
8730,Üleyfm,Female,Rich,166.0,89.0,34.0,19688.0
8731,Ulleqv,Female,Poor,187.0,74.0,42.0,21003.0
8732,Ugoaw,Male,Poor,183.0,76.0,35.0,19037.0
8733,Iñop,Male,Middle Class,190.0,69.0,32.0,18318.0
8734,Yuz,Male,Middle Class,178.0,84.0,33.0,21378.0
8735,Oset,Female,Rich,168.0,69.0,35.0,20601.0
8736,Adabazi,Female,Rich,187.0,90.0,32.0,19615.0
8737,Aluv,Female,Middle Class,174.0,80.0,34.0,19720.0
8738,Ücüj,Female,Poor,170.0,86.0,40.0,18164.0
8739,Üewaq,Male,Rich,186.0,76.0,39.0,18896.0
8740,Übe,Male,Middle Class,174.0,80.0,41.0,20833.0
8741,Royüs,Female,Middle Class,179.0,77.0,34.0,18201.0
8742,Aev,Female,Middle Class,168.0,81.0,33.0,20474.0
8743,Opübag,Male,Middle Class,164.0,85.0,38.0,21121.0
8744,Ucurü,Female,Middle Class,161.0,90.0,36.0,19854.0
8745,Eluñ,Female,Poor,187.0,77.0,31.0,20787.0
8746,Isugel,Female,Poor,176.0,86.0,39.0,19473.0
8747,Lilüc,Female,Middle Class,181.0,78.0,31.0,19802.0
8748,Aqoz,Female,Poor,190.0,88.0,41.0,20518.0
8749,Ugovoix,Male,Rich,178.0,81.0,31.0,18486.0
8750,Equs,Male,Poor,181.0,78.0,39.0,21038.0
8751,Übag,Male,Poor,163.0,89.0,38.0,20695.0
8752,Ifen,Female,Rich,177.0,86.0,35.0,18233.0
8753,Izoqeb,Female,Rich,176.0,69.0,31.0,20763.0
8754,Azalal,Male,Poor,185.0,73.0,31.0,19420.0
8755,Hebon,Male,Rich,171.0,70.0,36.0,20023.0
8756,Amuhuyh,Female,Middle Class,181.0,67.0,41.0,18491.0
8757,Usüxociz,Female,Rich,174.0,76.0,31.0,20915.0
8758,Üjop,Female,Rich,179.0,89.0,37.0,19052.0
8759,Ütyozür,Female,Poor,171.0,66.0,35.0,18690.0
8760,Ivepüñel,Male,Poor,174.0,73.0,35.0,18146.0
8761,Wüxavon,Male,Middle Class,184.0,85.0,32.0,20292.0
8762,Süj,Female,Poor,169.0,69.0,41.0,20079.0
8763,Ilolüy,Male,Poor,161.0,90.0,33.0,18526.0
8764,Iryaluñ,Male,Rich,168.0,77.0,31.0,21327.0
8765,Ümñen,Female,Middle Class,172.0,86.0,41.0,19224.0
8766,Ivl,Male,Rich,167.0,82.0,33.0,18578.0
8767,Arow,Male,Middle Class,167.0,76.0,37.0,19523.0
8768,Ugücapuy,Female,Poor,187.0,77.0,38.0,21438.0
8769,Omu,Male,Middle Class,178.0,87.0,42.0,21316.0
8770,Ovewuqu,Male,Rich,190.0,74.0,32.0,20229.0
8771,Uwbeñ,Male,Rich,174.0,84.0,34.0,19258.0
8772,Iaüp,Male,Poor,161.0,77.0,39.0,20517.0
8773,Sij,Male,Poor,183.0,67.0,42.0,20275.0
8774,Üvecüs,Male,Middle Class,182.0,73.0,33.0,19775.0
8775,Odüuqüñiz,Female,Rich,161.0,75.0,41.0,20062.0
8776,Uwüvagl,Male,Middle Class,164.0,80.0,41.0,18911.0
8777,Eqidüpüc,Male,Middle Class,185.0,70.0,31.0,21431.0
8778,Ütqüwin,Female,Rich,165.0,68.0,37.0,20464.0
8779,Uwofec,Female,Poor,190.0,74.0,35.0,18968.0
8780,Ares,Male,Rich,163.0,76.0,39.0,20560.0
8781,Uñureavüx,Female,Rich,179.0,88.0,34.0,21480.0
8782,Owabam,Female,Rich,165.0,89.0,32.0,20097.0
8783,Uxigüdiñil,Male,Rich,168.0,84.0,37.0,19860.0
8784,Iosjñ,Male,Poor,182.0,80.0,41.0,20276.0
8785,Izejefüm,Male,Middle Class,166.0,68.0,42.0,19443.0
8786,Yinlel,Female,Middle Class,164.0,74.0,35.0,21275.0
8787,Obemül,Male,Poor,188.0,83.0,39.0,19033.0
8788,Utüdlas,Female,Poor,188.0,78.0,40.0,20625.0
8789,Owin,Male,Rich,179.0,90.0,40.0,21306.0
8790,Aüxaj,Female,Rich,173.0,79.0,40.0,18086.0
8791,Ufajilj,Female,Rich,181.0,90.0,35.0,21087.0
8792,Üügu,Female,Poor,178.0,78.0,36.0,18228.0
8793,Ütewof,Female,Middle Class,178.0,76.0,39.0,20895.0
8794,Oae,Male,Rich,176.0,70.0,37.0,18535.0
8795,Ugümit,Male,Poor,165.0,89.0,32.0,20365.0
8796,Üjümapoq,Female,Middle Class,162.0,81.0,37.0,18235.0
8797,Apx,Female,Middle Class,182.0,82.0,31.0,18772.0
8798,Oyeñüc,Male,Poor,173.0,70.0,36.0,18403.0
8799,Uanucn,Female,Poor,167.0,74.0,34.0,20006.0
8800,Ohaz,Male,Poor,173.0,77.0,41.0,18708.0
8801,Mbelat,Male,Rich,161.0,83.0,41.0,20624.0
8802,Ülotit,Female,Middle Class,168.0,81.0,31.0,18238.0
8803,Naqiuf,Male,Poor,161.0,66.0,34.0,20448.0
8804,Oac,Male,Rich,181.0,85.0,37.0,20478.0
8805,Apoh,Female,Rich,166.0,71.0,36.0,19447.0
8806,Üposvuf,Female,Rich,169.0,88.0,35.0,18568.0
8807,Üswaw,Male,Rich,166.0,72.0,40.0,18454.0
8808,Ewonawa,Female,Middle Class,173.0,86.0,33.0,20845.0
8809,Alatalz,Male,Poor,183.0,75.0,31.0,18660.0
8810,Uñüj,Male,Middle Class,178.0,79.0,31.0,19027.0
8811,Uje,Male,Poor,163.0,75.0,31.0,18686.0
8812,Lüñipül,Male,Rich,170.0,79.0,42.0,21255.0
8813,Üdom,Female,Rich,163.0,73.0,41.0,19734.0
8814,Inafcw,Female,Rich,172.0,79.0,38.0,21362.0
8815,Osaferuap,Male,Rich,162.0,74.0,39.0,20012.0
8816,Uhazeme,Male,Middle Class,188.0,89.0,37.0,19076.0
8817,Uwsn,Female,Middle Class,185.0,87.0,33.0,20439.0
8818,Eih,Female,Rich,183.0,85.0,40.0,20598.0
8819,Opev,Male,Poor,163.0,69.0,31.0,20159.0
8820,Oxeyet,Female,Middle Class,177.0,76.0,41.0,18130.0
8821,Dixaq,Female,Middle Class,173.0,78.0,32.0,19014.0
8822,Iwopu,Male,Rich,190.0,67.0,42.0,19897.0
8823,Equf,Female,Middle Class,176.0,73.0,36.0,20872.0
8824,Üzübühüg,Female,Rich,176.0,89.0,38.0,18531.0
8825,Auxf,Male,Poor,161.0,78.0,36.0,19407.0
8826,Ebih,Female,Middle Class,164.0,77.0,36.0,18807.0
8827,Üdbabal,Male,Poor,189.0,81.0,32.0,20695.0
8828,Uxigig,Female,Poor,190.0,72.0,31.0,19401.0
8829,Afizojo,Male,Middle Class,166.0,88.0,35.0,18940.0
8830,Aivüt,Female,Rich,182.0,82.0,39.0,21350.0
8831,Üñatvur,Male,Middle Class,179.0,70.0,42.0,21240.0
8832,Ilpox,Female,Poor,173.0,66.0,37.0,18096.0
8833,Irejam,Male,Middle Class,166.0,71.0,35.0,20681.0
8834,Ñlob,Female,Rich,164.0,72.0,41.0,18465.0
8835,Üxy,Female,Rich,161.0,85.0,31.0,19907.0
8836,Ali,Female,Rich,177.0,75.0,38.0,18866.0
8837,Ipür,Female,Poor,167.0,84.0,40.0,18939.0
8838,Ebel,Male,Poor,172.0,78.0,39.0,20331.0
8839,Arjot,Female,Middle Class,174.0,74.0,35.0,21234.0
8840,Uqor,Male,Middle Class,176.0,75.0,31.0,19169.0
8841,Opüyüyüt,Male,Poor,187.0,69.0,31.0,19355.0
8842,Uvas,Female,Rich,175.0,74.0,42.0,20669.0
8843,Uñugex,Male,Rich,173.0,67.0,40.0,19412.0
8844,Upt,Male,Rich,180.0,88.0,32.0,19558.0
8845,Abow,Female,Middle Class,182.0,68.0,41.0,20493.0
8846,Üdüpefih,Female,Poor,190.0,88.0,41.0,18273.0
8847,Ulib,Male,Rich,186.0,72.0,39.0,20837.0
8848,Asuum,Female,Middle Class,168.0,82.0,34.0,18838.0
8849,Ocebac,Female,Rich,189.0,76.0,42.0,20941.0
8850,Vrer,Female,Rich,184.0,69.0,34.0,21409.0
8851,Azilr,Female,Poor,173.0,67.0,33.0,21039.0
8852,Aza,Female,Rich,190.0,68.0,33.0,18515.0
8853,Amet,Male,Poor,166.0,89.0,33.0,19266.0
8854,Edah,Female,Middle Class,182.0,75.0,33.0,20946.0
8855,Eqañ,Female,Poor,182.0,82.0,35.0,19432.0
8856,Epodogp,Male,Middle Class,164.0,69.0,39.0,20981.0
8857,Ibauñüt,Male,Middle Class,185.0,77.0,42.0,18058.0
8858,Otf,Male,Poor,186.0,69.0,32.0,21012.0
8859,Abuqüsnel,Female,Rich,169.0,76.0,33.0,18463.0
8860,Afiyutex,Female,Middle Class,167.0,85.0,37.0,18143.0
